278,634,1104,1110,1228,1342,1413,1448,1563,2166,2596,2714,2822,2840,2945,3085,3167,3330,3773,3898,4070,4132,4369,4455,4473,4497,4584,4601,4619,4726,4857,4975,5174,5220,5302,5359,5538,5697,5832,6053,6093,6127,6177,6190,6274,6312,6313,6423,6532,6547,6608,6719,6768,6776,6840,6882,6974,7099,7182,7252,7323,7326,7362,7386,7423,7447,7453,7575,7648,7789,7860,7894,7935,8064,8271,8283,8319,8499,8744,8902,8981,9017,9170,9178,9275,9335,9376,9510,9641,9757,9880,10048,10099,10117,10386,10470,10505,11094,11163,11452
-0.36367723,0.43673453,-0.120306484,-0.4440795,-0.59490013,-0.4480288,-0.091531806,-0.5955651,-0.69161755,-0.8045809,0.60547453,0.7511719,-0.13126497,-0.026660768,0.059691213,-0.7224962,0.309574,-0.8386235,0.31074253,-1.206946,-1.0860807,-1.6461648,-0.95385873,-0.50228375,-0.67180234,-1.0740602,-0.78633076,-1.3781576,-1.3356078,-0.88564235,-0.36871427,-0.7776912,-0.46485433,-0.97144055,0.33573562,0.12224197,1.0357941,-0.2174821,-0.9195246,-1.1709723,-0.058697037,0.81463593,0.407427,-0.5615581,-0.6084518,-0.1606042,-0.1499139,0.11558424,-0.64787096,0.5913754,0.16705853,-1.0533091,-0.3048613,1.0879972,-1.0731542,-0.00487447,-1.36839,-0.59287065,-0.033043128,-0.12555183,-0.88616633,0.5074979,0.0391747,-0.36661932,0.549056,0.37168232,0.2596249,-0.111715585,-1.011095,1.5937452,0.7384967,-1.3067716,-0.16343479,0.4097466,0.64113635,-0.033922676,3.7381117,0.7835724,0.05255505,3.801504,-0.24197116,0.26907068,-0.5426756,-0.9429562,-0.056582365,0.21390802,-0.35399005,0.6801644,-0.6683688,-0.62698,-0.4761394,1.0444629,0.14598952,-0.5599825,-1.1131321,-0.43071774,0.14078215,1.591042,-0.7707946,0.9672876
-0.49297914,-0.83534276,-0.47257864,-0.7279017,-0.82107276,-0.7456656,-0.69765985,-1.0167983,-1.1228856,-1.0028836,-0.12713696,-0.006519372,-0.41338325,-1.2417088,-0.38459137,-1.2706513,-0.06123477,-1.2117742,-0.11678512,-1.439262,-1.2738911,-1.612458,-1.1293604,-0.8966353,-1.0349936,-1.321449,-1.1798878,-1.612516,-1.6048659,-1.2711629,-0.65500253,-0.8981526,-0.6758668,-1.0423759,-0.16053563,-1.3183851,0.07849138,-0.9062175,-1.0729493,-0.892551,-0.2618835,0.15762106,-0.97036594,-1.0601274,-1.1121887,-0.35395166,-0.40724328,-0.32007673,-0.81712234,0.26184556,0.941227,-1.478951,-0.20243618,0.19561793,-1.3310632,0.083407715,-1.4873898,-0.7741759,-0.8946922,0.01060074,-0.89977497,0.111382455,-0.13880731,-0.52885336,-0.034414966,-0.08190601,0.24095443,-0.36915895,-1.3093729,0.72282356,0.4900047,-1.4167573,-0.26966286,0.48292577,0.3137434,-0.18687221,3.0409462,0.3241208,0.48833254,3.0565698,-0.4795309,0.18650496,-1.0026981,-1.261937,-0.5720152,0.072082974,-0.21667355,-0.056242958,-1.2060628,-0.6674799,-0.9558366,0.4231644,-1.0575646,-0.9466272,-1.2272063,-0.919111,-0.30252033,0.9968829,-1.2409774,0.2726976
-0.5414803,-0.97193694,-0.86675835,-0.75028485,-0.8482603,-0.7670478,-0.9582273,-1.1807427,-1.2265452,-1.1204131,-0.21272893,-0.10126176,-0.7857151,-1.4131054,-0.43101382,-1.4692847,-0.549168,-1.3327726,-0.44138944,-1.6015985,-1.3157872,-1.7644331,-1.2773073,-0.8722424,-1.0775427,-1.4561285,-1.245345,-1.7619035,-1.7102324,-1.4552104,-1.0965629,-1.1661476,-0.79425114,-1.2291825,-0.4253366,-1.24408,-0.34819213,-1.1654495,-0.8614317,-1.0572088,-0.24233,-0.03806534,-0.7646601,-1.0265776,-1.5497444,-0.22228782,-0.15294132,-0.23080072,-0.39399382,-0.611531,-0.9311009,-1.6918104,-0.69400156,-0.32220352,-1.4736791,-0.5858667,-1.4370327,-0.7341253,-0.97457856,0.10055869,-1.0127751,0.03271367,-0.5441434,-0.50214714,-0.064290926,-0.64902407,0.06838299,-0.4772785,-1.425674,0.4750875,0.5782452,-1.5811727,-0.28176606,0.30746204,0.20326358,-0.17945777,1.3203648,0.0034125696,0.35030583,2.76367,-0.4733272,0.12608132,-1.1770326,-1.250151,-0.703004,-0.07026096,-0.16059434,-0.21090192,-1.2139332,-0.6128122,-1.0374563,0.42133516,-1.19376,-0.99693924,-1.1902074,-0.9651197,-0.54883265,0.76636785,-1.3236693,0.1651392
-0.5405259,-1.1449562,-0.9881242,-0.6836791,-0.95142394,-0.70416427,-1.058586,-1.1831788,-1.2550931,-1.1653374,-0.8453984,-0.8758861,-0.81567156,-1.5719332,-0.75357366,-1.5219276,-0.60133696,-1.4493934,-0.6551533,-1.6309829,-1.3294086,-1.7249666,-1.3442127,-1.0836474,-1.148761,-1.5721531,-1.3876294,-1.8378819,-1.7973274,-1.1081021,-1.2167711,-1.3368611,-0.7559712,-1.3259346,-0.7296601,-1.4992151,-0.50136054,-1.1216345,-1.0148565,-1.0791632,-0.29333916,0.003839453,-1.1174856,-1.0900171,-1.5663439,-0.3135507,-0.2932704,-0.10797797,-1.0415645,-0.5667066,-1.1436723,-1.7825626,-0.678456,-0.4590875,-1.5519772,-0.7063599,-1.3720918,-0.7849543,-1.1878599,0.46160614,-0.70706725,-0.19966838,-0.4937101,-0.5726566,-0.48878244,-0.7973023,0.054145455,-0.7053458,-1.2128137,0.20110317,-0.107001394,-1.68778,-0.23975496,0.34854218,0.13514726,-0.13306448,1.3426974,-0.0047549913,0.2211672,2.2778099,-0.36722216,-0.078405015,-1.2683078,-1.4615421,-0.48951867,-0.22989573,0.037345335,-0.13015196,-1.4621317,-0.6010415,-1.0622671,0.33546814,-1.1487858,-1.0203723,-1.1511215,-0.96779174,-0.6828946,0.6721163,-1.348381,0.18588997
-0.5628562,-0.96598285,-1.2090724,-0.6725328,-0.895772,-0.68404514,-1.0735216,-1.1481177,-1.1916779,-1.2102618,-0.94661033,-0.97525406,-0.8719116,-1.4820691,-0.7383175,-1.5663004,-0.7450573,-1.3840038,-0.6789048,-1.3277241,-1.0881445,-1.3544536,-1.3876823,-1.0267307,-1.2536092,-1.5933064,-1.4472839,-1.6466513,-1.8458434,-1.4478333,-1.2287993,-1.3600163,-0.82457584,-1.3944954,-0.6637892,-1.7085646,-0.51995957,-1.2256432,-0.99549216,-1.0597036,-0.23467863,-0.101943605,-1.2114706,-1.0345075,-1.6265581,-0.31751865,-0.27777722,-1.0234169,-1.0820376,-0.6447992,-1.2164309,-1.8069841,-0.6802111,-0.35153273,-1.5978966,-0.74215,-1.4733486,-0.83328724,-1.2291341,0.28169024,-0.7559124,-0.3085042,-0.5281745,-0.5409585,-0.46309754,-0.73894596,-0.094436,-0.9095901,-1.5191839,0.25395256,-0.11589757,-1.6789587,-0.25145805,0.39594233,0.076672636,-0.1351829,1.7446842,0.026723418,0.20115036,2.3008728,-0.4270132,-0.07721244,-1.2874398,-1.4668459,-0.87063897,-0.24325302,-0.038128864,-0.45596862,-1.4747708,-0.7245804,-1.1313087,0.37108466,-1.188315,-1.1609703,-1.1313486,-1.0485365,-0.69521767,0.7217166,-1.3916417,0.114571266
-0.5467467,-0.95337415,-1.1548207,-0.8063787,-0.9600963,-0.80313593,-1.1753846,-1.1686763,-1.2400154,-1.1317576,-0.9806439,-1.0272095,-0.79581535,-1.4735041,-0.72665733,-1.5341845,-0.7281791,-1.2676591,-0.6789048,-1.6360626,-1.0891764,-1.7118766,-1.3972626,-1.0592544,-1.210605,-1.4757682,-1.2304635,-1.7597013,-1.6306039,-1.1491853,-1.2792037,-1.3629168,-0.78196377,-1.4037504,-0.6560164,-1.6575376,-0.44337535,-1.2425207,-0.9061186,-1.1165854,-0.115232185,-0.10485162,-1.1925719,-0.9911979,-1.5682968,-0.14292878,0.0151686715,-1.045649,-0.8943893,-0.80658746,-0.7170083,-1.7238779,-0.6726891,-0.3786355,-1.5158836,-0.6932369,-1.3298084,-0.8484906,-1.1361529,0.46160614,-0.79771036,-0.2959257,-0.46040797,-0.43625516,-0.47435957,-0.6967702,0.04752213,-0.8544475,-1.5413103,0.13266,-0.14222547,-1.4414384,-0.18784124,0.3630117,0.06395859,-0.029685846,1.5534006,0.053820092,0.19013362,2.8113334,-0.06762519,-0.10285274,-1.2161505,-1.4210486,-0.8772012,-0.43532693,-0.11593046,-0.49446568,-1.4699097,-0.6795368,-0.97069544,0.51021504,-1.1438358,-0.93422145,-1.0805546,-0.9443281,-0.7002603,0.8039256,-1.4176699,0.14899898
-0.4825269,-0.69594663,-0.6855394,-0.48132437,-0.84852636,-0.50297296,-0.97053033,-0.95963055,-0.96240735,-0.96567345,-0.9704846,-1.010194,-0.6220452,-1.5103558,-0.76011205,-1.153522,-0.45557073,-0.9058076,-0.3463833,-1.2649266,-0.7240814,-1.3649911,-1.1616584,-0.9088317,-0.9525349,-1.0572793,-1.1055017,-1.5183688,-1.3779591,-0.9573789,-1.1064495,-1.1167879,-0.63301843,-1.0896256,-0.022206778,-1.5101604,-0.39961296,-0.90970945,-0.69832486,-0.7523424,-0.17091718,0.2798883,-1.1719285,-0.6467541,-1.310841,0.14059941,0.37311473,-0.8458573,-0.58164215,-0.34223408,-0.6791079,-1.3638736,-0.60035217,-0.19974862,-1.4052067,-0.6347798,-0.91380364,-0.6286098,-0.9134336,0.6427377,-0.4137529,-0.10788813,-0.41159177,-0.35813323,-0.124885745,-0.85592395,0.52961653,-0.7135089,-1.2456126,0.5167884,-0.11649867,-1.156339,-0.23635407,0.41739714,0.39822063,-0.13179344,1.3009452,0.2475981,0.718265,3.5116792,0.2709055,-0.06795013,-1.0588479,-1.2588222,-0.68664104,-0.06631068,-0.4066336,-0.23129061,-1.156386,-0.62032545,-0.89868206,0.43085802,-0.91387355,-0.91492367,-0.9111234,-0.8320202,-0.3829933,0.91846824,-1.287529,0.43865868
-0.29201785,0.07283356,0.069314696,-0.12255932,-0.46454895,-0.13352077,-0.6308794,-0.4161847,-0.5453855,-0.7678246,-0.2901935,-0.31065315,-0.5351601,-0.8372061,-0.27540052,-0.093929216,-0.20342076,0.25432578,1.6804144,-0.26857367,-0.6776448,-0.2720397,-0.40179616,-0.58359337,0.0887105,-0.30460232,-0.68648547,-0.71992284,-0.9114046,0.14334522,-0.5432117,-0.49814337,0.01136117,-0.9603588,1.0597883,-1.3169976,1.0248535,0.011320392,-0.37657982,-0.5936722,-0.4000333,0.7187369,-1.0090357,-0.32711673,-0.7494938,-0.051665887,-0.06443426,-0.2742229,-0.3167269,0.43413958,0.1087503,-0.67190707,0.002539435,0.51412904,-0.9231085,-0.263756,0.29913944,0.5029026,0.29064327,0.14553767,0.21758972,1.4849949,-0.21668077,-0.009080458,0.7161834,-0.6113576,1.9476855,-0.1636374,-0.17662069,1.0972853,0.5789665,0.06579691,0.06962682,0.5810524,1.1254691,0.1830736,2.275812,1.4115281,1.2567036,3.2310796,1.0524675,0.20876631,-0.59794843,-0.39557862,-0.2866011,0.3307258,-0.3460104,0.42007443,-0.5173941,-0.3837662,-0.20937216,0.8139239,-0.7648789,-0.061686307,-0.5129423,-0.27323616,0.50286573,1.5792193,-0.6453207,1.1003944
-0.034713358,-0.16743213,0.23943435,0.7996816,-0.1891621,0.8358063,-0.09384199,-0.2806078,-0.06400602,-0.7074716,0.37917644,0.30612224,0.17621872,-0.33089185,0.37571266,0.39798862,0.78420925,0.41474333,0.9837027,0.12393296,-0.21740624,-0.011286471,0.13182378,0.046555962,0.25813302,0.14798887,0.15418063,-0.11625559,-0.29221392,0.27600703,0.6281895,0.960756,0.10257148,-0.3387458,1.7179703,-0.9809285,1.2491359,-0.04164007,0.17530233,-0.37063575,0.44374314,2.3288774,-0.657664,0.6596518,0.33186442,0.65751535,0.80265,0.8444814,1.1329482,1.4199276,0.033963658,0.007733109,0.32310376,0.72170293,-0.42377678,0.30172718,0.5450533,1.114212,0.22740102,1.4110272,0.14954662,2.9604077,0.49221522,0.18085817,1.7144761,0.32711926,3.194904,1.0292317,1.2088664,2.737875,1.4403335,0.4832169,0.7148974,2.0858827,2.3284328,0.7183264,4.168257,1.8855971,1.9238327,4.803206,1.7278174,1.0899577,-0.20773824,0.17090917,0.112160526,1.3977864,0.30211458,0.89987934,-0.37558624,-0.2528572,1.1069099,1.9660269,0.15511164,0.92250025,0.3831332,0.89142615,2.5114076,3.3746192,0.40484202,2.5345774
